page_id_pag,page_title,gt_region,lat,lon
42729165,"The_Gun,_Coldharbour",NA,51.50178,-0.00774
41248474,Malplaquet_House,NA,51.52166667,-0.04861111
22155384,Mile_End_Hospital,TWH,51.5244,-0.0428
981485,Old_Spitalfields_Market,NA,51.51944444,-0.07527778
14122742,Ragged_School_Museum,TWH,51.5188,-0.0357
52345208,"Rose_and_Crown,_Bow",NA,51.527569,-0.0177483
47669787,"The_Royal_Oak,_Bethnal_Green",NA,51.529581,-0.069376
41346441,Town_of_Ramsgate,TWH,51.50347222,-0.06205556
12926366,Museum_of_Immigration_and_Diversity,TWH,51.5199,-0.0725
4308953,Wapping_Hydraulic_Power_Station,NA,51.50666667,-0.0525
41979213,Ackroyd_Drive_Greenlink,BNE,51.5192,-0.0291
40465827,Bishop_Challoner_Catholic_Collegiate_School,NA,51.51312,-0.051465
40466751,George_Green's_School,NA,51.48786,-0.00787
51541236,Lincoln_Plaza_(London),NA,51.4984,-0.0193
43639769,One_Commercial_Street,TWH,51.51533333,-0.07241667
2322890,World_Trade_Centre_(London),NA,51.50111111,-0.01944444
12398903,Aveling_Park_School,WFT,51.5965,-0.019
11458257,Barclay_Primary_School,WFT,51.576,-0.001
22705083,Warwick_School_for_Boys,WFT,51.5848,-0.0024
40305430,The_Bridge_Academy,NA,51.53571,-0.07244
8443764,Tayyibah_Girls'_School,NA,51.5674,-0.0614
51972165,Beatrice_Tate_School,NA,51.5242,-0.0305
18687317,Lord's_Old_Ground,WSM,51.5228,-0.161
18687344,Lord's_Middle_Ground,NA,51.52722222,-0.16916667
3461818,Tawhid_Boys_School,HCK,51.5647,-0.0719
8787141,Hackney_City_Farm,NA,51.531731,-0.06661
40375337,The_Albany_School,NA,51.5595,0.2003
39611462,Madani_Girls'_School,NA,51.515575,-0.062898
13339620,Getter's_Talmud_Torah,HCK,51.5749,-0.0833
42436360,"City_Academy,_Hackney",NA,51.5487,-0.0493
53698373,Wembley_(Chiltern)_Light_Maintenance_Depot,NA,51.5541,-0.2783
15535617,Enfield_Power_Station,NA,51.66277778,-0.02277778
23107958,The_More,NA,51.634014,-0.438408
5316881,Rivermead_Island,SRY,51.407,-0.401
23407852,Holloway_and_Caledonian_Road_railway_station,NA,51.549,-0.118
17805138,Clerkenwell_Priory,NA,51.52277778,-0.10333333
43112838,"The_Crown,_Islington",ISL,51.53726,-0.10952
43480091,Farmiloe_Building,NA,51.5207,-0.1014
43112877,"Flying_Scotsman,_Kings_Cross",NA,51.531082,-0.12081278
43107780,Fox_and_Anchor,LND,51.52036,-0.10067
42679256,"The_Hope,_Smithfield",NA,51.51974,-0.10213
43112910,The_Island_Queen,NA,51.533203,-0.09846339
2743266,Royal_Agricultural_Hall,NA,51.535582,-0.105688
42679315,"The_White_Bear,_Clerkenwell",NA,51.52115,-0.10177
20563396,Bevin_Court,ISL,51.5304,-0.1131
40038058,International_Society_for_Soil_Mechanics_and_Geotechnical_Engineering,ISL,51.5273,-0.1023
42436359,"City_of_London_Academy,_Islington",NA,51.5362,-0.0979
40402119,Highbury_Fields_School,NA,51.55273,-0.10111
21906239,Highbury_Grove_School,ISL,51.5495,-0.0974
40402885,Holloway_School,NA,51.5531,-0.1292
1866976,Vantage_Point_(apartment_building),NA,51.56555556,-0.135
2715652,Avenue_House,BNE,51.5968,-0.1951
33314603,Barnett_Homestead,NA,51.5864,-0.1933
47321360,"The_Chase,_Hadley_Common",NA,51.65977,-0.19072
50222327,Church_View_and_Church_Cottages,NA,51.66134,-0.19451
51714126,East_Finchley_Library,NA,51.59393,-0.16765
47358193,"Fairholt,_Hadley_Green",NA,51.66066,-0.19732
47382474,"Gate_House_and_Gate,_Monken_Hadley",NA,51.66122,-0.19397
47297017,"Grandon,_Hadley_Green",NA,51.6614,-0.19634
47320675,Hadley_Cote_&_The_Old_Cottage,NA,51.6587,-0.1999
41558952,Heath_Hall,NA,51.5751,-0.1707
47321530,"Hollybush,_Monken_Hadley",NA,51.66123,-0.19658
47295905,Hurst_Cottage,NA,51.66,-0.1913
47610658,Lawrence_Campe_Almshouses,NA,51.62549,-0.16994
47778025,North_London_Coroner's_Court,BNE,51.652893,-0.20201
47382005,"Odeon_Cinema,_Barnet",NA,51.6464,-0.1878
47253473,Ossulston_House,NA,51.6586,-0.2001
47382725,Pagitts_Almshouses,NA,51.66137,-0.19393
47523223,"St_Andrew's_church,_Totteridge",NA,51.63234,-0.20022
43141151,"Rising_Sun,_Mill_Hill",NA,51.62708,-0.24182404
47527149,Thorndon_Friars,BNE,51.66282,-0.19804
51512057,"Tudor_Hall,_Chipping_Barnet",NA,51.65277,-0.20093
47396894,"White_Lodge,_Monken_Hadley",NA,51.66147,-0.19472
47527630,Stoberry_Lodge,BNE,51.66231,-0.19708
47358002,"Hadley_House,_Hadley_Green",NA,51.6605,-0.1975
47296216,Hadley_Hurst,NA,51.65903,-0.18941
51820885,Hawthorne_Dene_(house),NA,51.6017,-0.172
47408808,"Mount_House,_Monken_Hadley",NA,51.6631,-0.1892
41356223,Wyldes_Farm,NA,51.5691,-0.1817
37787200,Big_Wood_and_Little_Wood,BNE,51.584,-0.19
32906981,Brent_Park_(Hendon),BNE,51.5849,-0.2114
28635782,Burtonhole_Lane_and_Pasture,BNE,51.62,-0.207
37040977,Burnt_Oak_Brook,NA,51.6082,-0.262
31592183,Clarefield_Park,BNE,51.572,-0.221
36886731,Clay_Lane,BNE,51.63,-0.273
31602835,Clitterhouse_Recreation_Ground,BNE,51.569,-0.215
2715638,College_Farm,BNE,51.593,-0.202
28765614,Coppett's_Wood_and_Scrublands,BNE,51.6087,-0.1574
31171694,Copthall_South_Fields,BNE,51.602,-0.233
29450640,Copthall_Railway_Walk_and_Copthall_Old_Common,BNE,51.6073,-0.2235
28364064,Darland's_Lake_Nature_Reserve,BNE,51.6254,-0.2047
1765153,Dollis_Brook,BNE,51.5717,-0.2361
29763895,Drivers_Hill,BNE,51.616,-0.221
21264194,East_Finchley_Cemetery,BNE,51.592,-0.184
29513748,Edgware_Way_Grassland,BNE,51.6248,-0.2881
4802558,Edgwarebury_Park,BNE,51.6251,-0.2828
3019358,Folly_Brook,BNE,51.6174,-0.1897
28894837,Glebe_Lane_Pastures,BNE,51.645,-0.234
28795850,Glebelands_Local_Nature_Reserve,BNE,51.604,-0.169
30579294,"Greenhill_Gardens,_New_Barnet",BNE,51.6446,-0.1824
28677668,Hadley_Green,BNE,51.661,-0.199
29724505,Lakeside_Nature_Reserve,BNE,51.5994,-0.185
29636811,Mill_Hill_Old_Railway_Nature_Reserve,BNE,51.6124,-0.2566
29484894,Mill_Hill_Substation_Pastures,BNE,51.6168,-0.2106
15553149,Moat_Mount_Open_Space,BNE,51.6338,-0.2526
37812090,"Northern_Line_Embankment,_High_Barnet",BNE,51.64,-0.184
28960666,Oak_Hill_Wood,BNE,51.6409,-0.1521
37947784,Oakleigh_Park_Rail_Cutting,BNE,51.633,-0.162
31240667,"Princes_Park,_Temple_Fortune",BNE,51.582,-0.2061
28497371,Rowley_Green_Common,BNE,51.6502,-0.2433
28713792,Scratchwood,BNE,51.64,-0.264
23555112,Silk_Stream,NA,51.57972222,-0.24583333
37007642,"St_Mary's_Churchyard,_Hendon",NA,51.590977,-0.228724
10643417,Sunny_Hill_Park,NA,51.597,-0.23
29598013,Stoneyfields_Park,BNE,51.6247,-0.2629
29594565,Totteridge_Common,BNE,51.6315,-0.2227
31193036,The_Mill_Field,BNE,51.622,-0.236
29509055,Totteridge_Green,BNE,51.6281,-0.1953
38508625,Turner's_Wood,BNE,51.5722,-0.1785
28433371,Woodridge_Nature_Reserve,BNE,51.6227,-0.1955
51820824,Bobath_Centre,NA,51.5895,-0.1653
39994471,Copthall_School,NA,51.6086,-0.2322
40002681,St_Mary's_and_St_John's_Church_of_England_School,BNE,51.584725,-0.22714
16310767,Lower_Edmonton_(low_level)_railway_station,NA,51.6247,-0.0599
50228311,"40_The_Green,_Southgate",NA,51.62565,-0.12434
51719406,58_&_60_Silver_Street,NA,51.65394,-0.08084
51731510,68_Silver_Street,NA,51.6542,-0.0809
51714966,172_and_174_Baker_Street,NA,51.65962,-0.07979
51718856,90_Silver_Street,NA,51.65467,-0.08102
47459294,Beech_Hill_Park,NA,51.6655,-0.164
47459543,Camelot_House,NA,51.66718,-0.1671
51543093,"National_Westminster_Bank,_Palmers_Green",NA,51.61844,-0.10764
50239839,Oakbeams,NA,51.62448,-0.12606
50244932,Old_House_&_Essex_Coach_House,NA,51.62502,-0.12566
51718556,"Old_Vestry_Office,_Enfield",NA,51.6523,-0.08176
50228247,Sandford_House_&_Norbury_House,NA,51.6255,-0.1242
51615074,Truro_House,NA,51.6155,-0.1091
50228618,"Valentine_Poole_houses,_Southgate",NA,51.62507,-0.12388
51543255,Winchmore_Hill_Post_Office_Sorting_Office,NA,51.63273,-0.09895
50684579,Arnos_Grove_house,NA,51.62295,-0.12321
50261308,Arnoside_House_and_Essex_House,NA,51.62509,-0.12588
50610857,Southgate_House,NA,51.6295,-0.1267
40275409,"Broomfield_Park,_Palmers_Green",BNE,51.61827,-0.11761
40243662,Covert_Way,BNE,51.661056,-0.1725
16514518,"St_Monica's_Church,_Palmers_Green",NA,51.62416667,-0.1025
11416236,Lea_Valley_High_School,NA,51.68083,-0.0411
40087930,Nightingale_Academy,NA,51.633675,-0.04601
40093278,Oasis_Academy_Enfield,ENF,51.67361,-0.02259
11536313,"Aylands_School,_Enfield",ENF,51.6742,-0.0436
11536378,Durants_School,NA,51.664,-0.046
5292200,Highpoint_I,NA,51.57485,-0.15091
50128994,7_&_9_Bounds_Green_Road,NA,51.59915,-0.11223
51593878,107–123_Muswell_Hill_Road,NA,51.5894,-0.1458
51498615,"Birchwood_Mansions,_Muswell_Hill",NA,51.59055,-0.14776
28093772,Bernie_Grant_Arts_Centre,HRY,51.5875,-0.0725
43136859,"Great_Northern_Railway,_Hornsey",NA,51.588012,-0.11627028
15667198,Mecca_Dance_Hall_Tottenham,HRY,51.5907,-0.0704
51579428,Muswell_Hill_Library,NA,51.59114,-0.14322
51522786,St_James's_Church_Hall,NA,51.59082,-0.14843
51577521,W._Martyn_grocers_shop,NA,51.59059,-0.14343
51602513,"Everyman_Cinema,_Muswell_Hill",NA,51.5896,-0.1462
20494838,Rainbow_Theatre,NA,51.562131,-0.108023
38355006,"St_Ignatius_Church,_Stamford_Hill",NA,51.580057,-0.074844
51782019,Trinity_Primary_Academy,HRY,51.60034,-0.11346
36610327,Heartlands_High_School,HRY,51.59591667,-0.11744444
19513343,Hornsey_School_for_Girls,NA,51.5818,-0.1153
40358004,Northumberland_Park_Community_School,NA,51.6046,-0.0636
1344732,Tottenham_Green_(ward),HRY,51.586,-0.073
16964593,"St_David's_School,_Middlesex",NA,51.43854,-0.468262
39549149,Musical_Theatre_Academy,ISL,51.54777778,-0.10638889
28952723,Arkley_Lane_and_Pastures,BNE,51.655,-0.23
28650102,Arrandene_Open_Space_and_Featherstone_Hill,BNE,51.613,-0.23
43029125,North_London_Grammar_School,NA,51.59008,-0.24085
41483765,"The_Mount,_Mill_Hill_International",NA,51.615352,-0.224966
8247293,London_Fever_Hospital,ISL,51.5368,-0.1064
17060962,"The_College_of_Haringey,_Enfield_and_North_East_London",HRY,51.5862,-0.0723
40448113,"Eden_Primary_School,_Muswell_Hill",HRY,51.595,-0.15388889
37074005,Barfield_Allotments_Nature_Park,BNE,51.627,-0.158
21729860,Dwight_School_London,BNE,51.6139,-0.1592
43018070,Brampton_College,NA,51.58864,-0.22217
21420363,Stationers'_Company's_School,NA,51.5809,-0.1142
37879355,Barnet_Countryside_Centre,BNE,51.658,-0.216
29751899,Avenue_House_Grounds,BNE,51.5975,-0.1937
48364479,Haringey_Sixth_Form_College,HRY,51.60649,-0.0738
28235055,Aida_Foster_Theatre_School,BNE,51.57277778,-0.19555556
29346040,"Belmont_Open_Space,_Cockfosters",BNE,51.647,-0.157
29424286,Ashley_Lane_(Hendon),BNE,51.6015,-0.217
53405209,Powis_Street,NA,51.49189,0.064918
28849213,Arkley_South_Fields,BNE,51.641,-0.232
36963677,Bells_Hill_Burial_Ground,BNE,51.649,-0.215
21774156,Grove_House_School,NA,51.601091,-0.075401
52520597,London_Academy_of_Excellence_Tottenham,NA,51.6044,-0.0674
928527,Anchor_Brewery,SWK,51.5068,-0.0933
3335336,Young's,NA,51.45719,-0.19288
6478801,Trade_(nightclub),ISL,51.5221,-0.1058
43973853,"Jack_Straw's_Castle,_Hampstead",NA,51.56266,-0.18004
5695835,Raymond_Revuebar,NA,51.51245,-0.1341
2460394,Rock_Circus,WSM,51.5103,-0.134
36396151,Wansunt_Pit,NA,51.441165,0.177015
52341501,Bexley_Hospital,NA,51.4345,0.175
36545071,25_Churchill_Place,LDN,51.50361111,-0.01472222
1826901,Lewisham_West_(UK_Parliament_constituency),NA,51.435,-0.034
2194468,Epsom_(UK_Parliament_constituency),SRY,51.33,-0.27
6362620,Hendon_South_(UK_Parliament_constituency),NA,51.56,-0.19
6582137,Chertsey_and_Walton_(UK_Parliament_constituency),SRY,51.38,-0.45
1718527,Chipping_Barnet_(UK_Parliament_constituency),NA,51.64,-0.194
6430725,Bexleyheath_(UK_Parliament_constituency),BEX,51.45,0.14
6536904,Erith_and_Crayford_(UK_Parliament_constituency),BEX,51.46,0.18
1853793,"Ealing,_Acton_and_Shepherd's_Bush_(UK_Parliament_constituency)",EAL,51.517,-0.26
25918367,Barrier_Gardens_Pier,GRE,51.49555556,0.04166667
28347954,"City_of_Westminster_Cemetery,_Hanwell",NA,51.50777778,-0.33166667
3855334,Croydon_North_West_(UK_Parliament_constituency),CRY,51.39,-0.11
21470160,Grove_Park_Cemetery,NA,51.425,0.036
5422025,Buckhurst_Hill_East_(ward),ESS,51.624,0.048
24881475,Rafayel_on_the_Left_Bank,WND,51.4704,-0.1779
6537024,Ealing_Acton_(UK_Parliament_constituency),EAL,51.51,-0.28
6790748,Buckhurst_Hill_West_(ward),ESS,51.624,0.041
5420205,Hyde_Farm_Estate,LBH,51.444,-0.139
11521094,Chingford_Green_(ward),WFT,51.638,0.004
383136,Newgate,NA,51.51474722,-0.10033889
29483229,Blue_Elephant_Theatre,SWK,51.48,-0.09833333
11023828,Coldharbour_Lane,LBH,51.4659,-0.1024
11693323,Millfield_House,NA,51.6165,-0.0787
15043987,Canal_Cafe_Theatre,WSM,51.52097222,-0.18430556
16974631,West_Kingsdown_Windmill,KEN,51.33722222,0.26972222
20690089,"Union_Theatre,_London",SWK,51.5037,-0.1019
32955630,Gate_Theatre_(London),KEC,51.5094,-0.1975
17653525,Three_Rivers_District_Council,NA,51.639,-0.469
9431968,"Wellington_Mill,_Barking",ESS,51.536182,0.069787
17132444,Plumstead_Common_Windmill,NA,51.4817,0.084
18522604,South_Ockendon_Windmill,NA,51.524,0.311
17811188,Watford_Borough_Council,NA,51.655,-0.398
21325184,Polytechnic_F.C.,NA,51.47607778,-0.26691389
6132839,Whitehall_Court,NA,51.5057,-0.1241
6153828,2_Marsham_Street,NA,51.4957,-0.1299
51575283,Lambeth_Pier,NA,51.4949127,-0.1219824
402050,64_Baker_Street,WSM,51.5191,-0.156
6311333,Queen_Mary's_Hospital,WND,51.4553,-0.2422
40585343,"Heath_House,_London",NA,51.5631,-0.1796
51490475,"The_Gables,_Muswell_Hill",NA,51.59085,-0.15037
32443014,Sarum_Chase,NA,51.5623,-0.1896
44516446,"Sun_House,_Frognal",NA,51.5546,-0.1814
48940648,Cobham_Free_School,NA,51.333,-0.416
24523115,The_Hospital_Club,NA,51.51472222,-0.12472222
28800804,Rowley_Lodge_Field,BNE,51.6456,-0.241
14512589,Paris_Theatre,WSM,51.5084,-0.1334
26563279,Fetcham_Park_House,NA,51.2886,-0.3522
1008314,North_Southwark_and_Bermondsey_(UK_Parliament_constituency),SWK,51.496,-0.071
16264691,Telecinema,LBH,51.50527778,-0.11527778
46875889,Lakeside_EfW,NA,51.4852,-0.5055
19205165,Battersea_Park_rail_crash_(1937),NA,51.47333333,-0.14888889
15003389,Ingrebourne_Marshes,BNE,51.53,0.207
3523996,Ingrebourne_Valley,BNE,51.538,0.21
27417338,Ingress_Abbey,NA,51.4521,0.289
20833152,Wandle_Trail,MRT,51.3969,-0.1803
31034757,Cobham_Training_Centre,NA,51.3169,-0.38619444000000003
2454601,London_Millennium_Tower,NA,51.5145,-0.0809
2635447,Spelthorne_College,NA,51.435,-0.463
1738795,Hornchurch_(UK_Parliament_constituency),HAV,51.529,0.201
4646734,Woolwich_East_(UK_Parliament_constituency),GRE,51.49,0.1
2893149,Long_Acre,NA,51.513,-0.1246
12934104,Lord_North_Street,NA,51.4965,-0.1271
45647295,"St_Peter's_Church,_Ealing",EAL,51.52229,-0.30439
22275775,"St_Mary_with_St_Richard,_Northolt",NA,51.54388889,-0.36888889
26850737,St_Mary's_Perivale,NA,51.5319,-0.3229
42836434,"Duke_of_Kent,_Ealing",NA,51.52514,-0.32024
42836551,"The_Forester,_Ealing",NA,51.50608,-0.32046
23715238,St_John's_Church_Ealing,EAL,51.5099,-0.3172
11252499,West_London_Mental_Health_NHS_Trust,NA,51.50644,-0.3516
27459715,"St_Mary's_Church,_Hanwell",NA,51.51375278,-0.34761111
34302713,"The_Hermitage,_Hanwell",EAL,51.5142,-0.3454
42783326,Blondin_Park,BNE,51.4952,-0.3203
42790917,Fox_Wood,BNE,51.5264,-0.299
41820114,"Grove_Farm,_Ealing",BNE,51.554,-0.341
42860804,Islip_Manor_Meadows,BNE,51.5483,-0.38759
41819697,Litten_Nature_Reserve,BNE,51.532,-0.351
42790502,"Long_Wood,_Ealing",BNE,51.4963,-0.3387
41653239,Perivale_Wood,BNE,51.54,-0.329
42852396,Northolt_Manor,BNE,51.5444,-0.369
49814141,"St_Lawrence's_church,_Whitchurch",NA,51.60838,-0.28931
42729417,"The_Castle,_Harrow",NA,51.572,-0.34
47684731,"Rayners,_Rayners_Lane",NA,51.577316,-0.369448
42729464,Seven_Balls,NA,51.6104,-0.3302
51629667,"St_John_the_Baptist,_Pinner",NA,51.59455,-0.378879
33209204,Bentley_Priory_Nature_Reserve,LND,51.622,-0.33
36228667,Harrow_Weald_Common,NA,51.624,-0.346
26636971,Stanmore_Common,LND,51.63,-0.33
26636969,"Stanmore_Country_Park,_London",LND,51.6218,-0.30698
40365832,"Park_High_School,_Stanmore",NA,51.59947,-0.30279
38838075,Sacred_Heart_Language_College,NA,51.59952,-0.336395
30768541,"St_Gabriel's,_Cricklewood",BEN,51.5525,-0.21805556
39467965,"St_Matthew's_Church,_Willesden",NA,51.5417,-0.2489
18684468,Kensal_Green_and_Harlesden_railway_station,NA,51.5328,-0.2341
13574145,Willesden_railway_station,BEN,51.5353,-0.2572
31467292,"Old_St_Andrew's_Church,_Kingsbury",NA,51.568,-0.2618
12071431,Dollis_Hill_House,NA,51.559641,-0.237078
42837056,"Windermere,_South_Kenton",NA,51.5705,-0.3078
14383095,Gaumont_State_Cinema,NA,51.5413,-0.19757
46502661,Masons_Field,BNE,51.5833,-0.273672
44303869,Ark_Academy,NA,51.56497,-0.27882
43766382,The_Crest_Academy,NA,51.5634,-0.2419
16962776,Torah_Temimah_Primary_School,BEN,51.5588,-0.2325
531460,Bloomsbury_Square,NA,51.51888889,-0.12277778
27195136,Kew_(London)_railway_station,NA,51.4906,-0.2916
41491943,Brentford_Baths,NA,51.4868,-0.3068
41491898,Brentford_Library,NA,51.48658,-0.30755
42693942,"Coach_and_Horses,_Isleworth",NA,51.47944,-0.32015
42693899,"Rose_and_Crown,_Isleworth",NA,51.47696,-0.3281
53405536,Brentford_&_Isleworth_Meeting_House,NA,51.47897,-0.32598
40514482,Mawson_Arms,NA,51.48806,-0.24964
5966049,Chiswick_Eyot,HNS,51.4875,-0.24583333
29374760,Knole_Academy,KEN,51.28694444,0.18388889
33665058,Heston_Community_School,NA,51.4838,-0.3695
34542571,Harmondsworth_Great_Barn,NA,51.4897,-0.4799
42836957,"Case_is_Altered,_Eastcote",NA,51.58878,-0.40366
42836996,"Black_Horse,_Eastcote",NA,51.58444,-0.40666
42826688,"The_Crown,_Cowley",NA,51.53096,-0.48212
31883099,"Highgrove_House,_Eastcote",NA,51.58166667,-0.40777778
47825374,"Longford_Meeting_House,_Middlesex",NA,51.4813,-0.48507
42826525,"Queen's_Head,_Uxbridge",NA,51.54587,-0.47998
50663016,Randalls_of_Uxbridge,NA,51.544628,-0.477739
42826642,"Red_Lion,_Hillingdon",NA,51.53488,-0.46114
42826731,"The_Shovel,_Cowley",NA,51.52968,-0.48565
42826579,"Three_Tuns,_Uxbridge",NA,51.54556,-0.47889
51745375,"Regal_Cinema,_Uxbridge",NA,51.544556,-0.474324
40577449,Denham_Country_Park,BNE,51.566,-0.4836
33431983,Denham_Lock_Wood,NA,51.566,-0.479
49281220,Dews_Farm_Sand_Pits,BNE,51.584,-0.4736
33429595,Frays_Farm_Meadows,BNE,51.5639,-0.4765
42861597,Gutteridge_Wood_and_Meadows,BNE,51.5461,-0.428
33885184,Mid_Colne_Valley,NA,51.593,-0.494
49281812,Park_Road_Pond,BNE,51.5508,-0.4704
42867432,Ten_Acre_Wood,BNE,51.5428,-0.41652
46509753,Uxbridge_Alderglade,BNE,51.5567,-0.4767
49282193,Uxbridge_College_Pond,BNE,51.550745,-0.468997
42868298,Yeading_Brook_Meadows,BNE,51.5288,-0.4113
47579796,Uxbridge_Moor,BNE,51.5407,-0.4917
33580955,Hewens_College,NA,51.5285,-0.4395
40452706,Parkside_Studio_College,NA,51.52062,-0.43037
40390456,Rosedale_College,HIL,51.52031,-0.42914
40393401,Swakeleys_School_for_Girls,NA,51.5377,-0.4465
12655349,St_Nicholas_Grammar_School,NA,51.594794,-0.413698
28951726,Cranford_Community_College,HNS,51.4877,-0.4052
20083483,Feltham_Community_College,NA,51.44391,-0.40063
1609502,Shad_Thames,NA,51.5019,-0.0725
380874,Metropolitan_Borough_of_Hampstead,CMD,51.5508,-0.1659
36047285,New_Beacon_Books,NA,51.568,-0.1096
381259,Metropolitan_Borough_of_Islington,ISL,51.5416,-0.1022
381709,Metropolitan_Borough_of_Hackney,HCK,51.5451,-0.0564
382972,Metropolitan_Tabernacle,NA,51.49416667,-0.10111111
381690,Metropolitan_Borough_of_Greenwich,GRE,51.48,0.02
29731997,"Baynard_House,_London",NA,51.51191833,-0.10122333
4188457,Ronnie_Scott's_Jazz_Club,NA,51.51346,-0.13155
2545881,Plantation_Place,NA,51.5112,-0.0824
458434,Phoenix_FM,NA,51.63444444,0.29888889
14177311,Craven_Hill_Gardens,NA,51.51277778,-0.18222222
7698957,"Springhead,_Kent",NA,51.43055556,0.32833333
30867806,BBC_School_Radio,HMF,51.51361111,-0.22888889
14879685,House_Mill,NA,51.5274,-0.0079
36713414,2012_Summer_Paralympics_opening_ceremony,NA,51.53861111,-0.01666667
7826501,Paternoster_Row,LND,51.51472222,-0.09805556
478217,Stock_Exchange_Tower,NA,51.51444444,-0.08666667
8281689,King_George_V_Reservoir,NA,51.6499,-0.0161
23366903,Rhodes_Twenty_Four,LND,51.51555556,-0.08388889
17738915,Nine_Elms_railway_station,NA,51.4846,-0.1278
43990687,23_Oakhill_Road,WND,51.459369,-0.205955
43991203,25_Oakhill_Road,WND,51.459374,-0.205696
51753915,92_St_John's_Hill,NA,51.461058,-0.174996
43990532,155–171_Oakhill_Road,WND,51.459761,-0.199836
5948014,Arding_and_Hobbs,NA,51.463475,-0.167371
43951744,Battersea_Library,NA,51.463842,-0.163771
41357061,"The_Duke's_Head,_Putney",WAN,51.467291,-0.217134
43942758,"Grand_Theatre,_Clapham",NA,51.462879,-0.170027
41428028,"The_Grapes,_Wandsworth",WND,51.4586,-0.1905
41632407,"King's_Head,_Tooting",NA,51.4341,-0.1627
51803829,"Park_Lodge,_Putney",NA,51.463709,-0.212206
41358172,Putney_Library,WAN,51.461707,-0.215955
41429610,"Spread_Eagle,_Wandsworth",WND,51.456605,-0.192289
51623250,"Thornhill_House,_Putney",NA,51.463455,-0.208545
17492434,Wandsworth_Common_Windmill,NA,51.455,-0.178
31341206,"West_Hill,_Wandsworth",WND,51.456747,-0.199769
41357745,"The_White_Lion,_Putney",WND,51.465734,-0.214661
40498793,"All_Saints_Church,_Wandsworth",NA,51.4576,-0.1954
21982693,"All_Saints'_Church,_Putney_Common",NA,51.42972222,-0.23833333
40506913,"Devonshire_House,_Battersea",NA,51.47455,-0.17585
43962474,"Holy_Trinity,_Roehampton",NA,51.449204,-0.237166
51926550,Old_Battersea_House,NA,51.47396,-0.17639
42514058,"St_Mark's,_Battersea_Rise",NA,51.4604,-0.1702
24773661,"Sacred_Heart_Church,_Battersea",NA,51.4738,-0.1729
42219931,"St_Joseph_Church,_Roehampton",NA,51.44945,-0.240075
43990337,"St_Thomas_a_Becket,_Wandsworth",WND,51.457074,-0.201151
44025804,Putney_Wharf_Tower,WND,51.465408,-0.213203
23366921,Rhodes_W1,LND,51.51388889,-0.15888889
20434743,Chestnut_Grove_Academy,NA,51.44444444,-0.15527778
40472747,Harris_Academy_Battersea,NA,51.47302,-0.15933
21060823,Newton_Preparatory_School,WND,51.47722222,-0.14563889
43990146,Brandlehow_School,WND,51.46137,-0.206841
3859837,Sir_Walter_St_John's_Grammar_School_for_Boys,NA,51.474,-0.174
16192831,Bec_School,NA,51.436,-0.166
15564159,Merton_Abbey_railway_station,NA,51.4141,-0.1819
15565398,Tooting_Junction_railway_station_(1868-1894),NA,51.42,-0.16388889
51495140,"Chester_House,_Wimbledon",NA,51.422067,-0.227193
51493638,Hanford_Row,NA,51.423971,-0.228774
51152236,The_Kier,NA,51.4259,-0.2291
4825827,Merton_Abbey_Mills,NA,51.4131,-0.1834
5808894,Old_Central_School,NA,51.42633,-0.23202
51490597,"Stamford_House,_Wimbledon",NA,51.425598,-0.228768
51495564,"West_Lodge,_Wimbledon",NA,51.422845,-0.227494
51493994,"West_Side_House,_Wimbledon",NA,51.423409,-0.227918
6172461,Southside_House,NA,51.420939,-0.22692
42329832,Bennett's_Hole,GRE,51.391,-0.169
42417812,Cherry_Wood,GRE,51.3974,-0.21461
42329514,Cranmer_Green,GRE,51.398,-0.161
42418213,Derwent_Floodwash,GRE,51.3922,-0.2263
41595332,Fishpond_Wood_and_Beverley_Meads,GRE,51.424,-0.251
42419293,Merton_Park_Green_Walks,GRE,51.41156,-0.19814
42420545,Myrna_Close,GRE,51.4176,-0.1699
42420757,Oakleigh_Way,GRE,51.4126,-0.1493
42327753,Ravensbury_Park,BNE,51.397,-0.18
42421220,Sir_Joseph_Hood_Memorial_Wood,GRE,51.3897,-0.2394
1698330,Wat_Buddhapadipa,MRT,51.4307,-0.2206
42219570,"Christ_the_King_Church,_Wimbledon_Park",NA,51.434744,-0.198409
42218826,"St_Winefride_Church,_South_Wimbledon",NA,51.4195,-0.1937
40441448,St_Mark's_Academy,NA,51.40764,-0.15193
14525384,Rosa_Bassett_School,NA,51.423,-0.152
19618003,Hillcroft_School,NA,51.438,-0.168
14425072,Battersea_Grammar_School,NA,51.435,-0.138
14591581,Furzedown_Secondary_School,NA,51.4235,-0.151
41380336,Northcote_Lodge_School,NA,51.451774,-0.165721
14614412,Ensham_School,NA,51.426,-0.163
43962171,High_View_Primary_School,NA,51.461882,-0.174733
18742702,Therapia_Lane_depot,STN,51.3871,-0.1342
5178142,Bandon_Halt_railway_station,NA,51.36377,-0.13264
31348780,Lumley_Chapel,NA,51.3606,-0.2161
2755982,Carshalton_Urban_District,STN,51.3646,-0.162
3549497,Croydon_Rural_District,CRY,51.33,-0.12
3550870,Municipal_Borough_of_Sutton_and_Cheam,STN,51.36,-0.2
40961998,Shanklin_Village,NA,51.3476,-0.1964
42390899,Anton_Crescent_Wetland,BNE,51.3725,-0.2015
